source_signature,taxonomy_group,source_resolution_level,uid_count,taxid,organism_name,species_name,direct_taxid_in_ncbi_all,species_name_in_ncbi_all,organism_name_in_ncbi_all,union_in_ncbi_all,union_in_ncbi_no_predictions,union_in_ncbi2gtdb,trait_count_ncbi_all
taxon:283643|organism:cryptococcus deneoformans (strain b-3501a) (cryptococcus neoformans var. neoformans serotype d),target_fungi,taxon_organism,84,283643,Cryptococcus deneoformans (strain B-3501A) (Cryptococcus neoformans var. neoformans serotype D),cryptococcus deneoformans,False,False,False,False,False,False,0
taxon:2840457|organism:nocardioides sp. (strain lms-cy),target_bacteria,taxon_organism,2,2840457,Nocardioides sp. (strain LMS-CY),nocardioides sp.,False,False,False,False,False,True,0
taxon:2842348|organism:pseudomonas canavaninivorans,target_bacteria,taxon_organism,5,2842348,Pseudomonas canavaninivorans,pseudomonas canavaninivorans,True,False,False,True,True,True,19
taxon:28442|organism:haloarcula vallismortis (halobacterium vallismortis),target_archaea,taxon_organism,2,28442,Haloarcula vallismortis (Halobacterium vallismortis),haloarcula vallismortis,False,False,False,False,False,True,0
taxon:28446|organism:anaerotignum propionicum (clostridium propionicum),target_bacteria,taxon_organism,5,28446,Anaerotignum propionicum (Clostridium propionicum),anaerotignum propionicum,True,True,True,True,True,True,151
taxon:28448|organism:komagataeibacter xylinus (gluconacetobacter xylinus),target_bacteria,taxon_organism,4,28448,Komagataeibacter xylinus (Gluconacetobacter xylinus),komagataeibacter xylinus,True,True,True,True,True,True,146
taxon:28449|organism:neisseria subflava,target_bacteria,taxon_organism,2,28449,Neisseria subflava,neisseria subflava,True,True,True,True,True,True,189
taxon:28450|organism:burkholderia pseudomallei (pseudomonas pseudomallei),target_bacteria,taxon_organism,1,28450,Burkholderia pseudomallei (Pseudomonas pseudomallei),burkholderia pseudomallei,True,True,True,True,True,True,159
taxon:28454|organism:sphingobacterium multivorum,target_bacteria,taxon_organism,1,28454,Sphingobacterium multivorum,sphingobacterium multivorum,False,False,False,False,False,True,0
taxon:284812|organism:schizosaccharomyces pombe (strain 972 / atcc 24843) (fission yeast),target_fungi,taxon_organism,1,284812,Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast),schizosaccharomyces pombe,False,False,False,False,False,False,0
taxon:285219|organism:streptomyces sp. (strain ko-3988),target_bacteria,taxon_organism,3,285219,Streptomyces sp. (strain KO-3988),streptomyces sp.,False,False,False,False,False,False,0
taxon:285525|organism:streptomyces sahachiroi,target_bacteria,taxon_organism,2,285525,Streptomyces sahachiroi,streptomyces sahachiroi,True,True,True,True,True,False,1
taxon:285532|organism:streptomyces achromogenes subsp. streptozoticus,target_bacteria,taxon_organism,2,285532,Streptomyces achromogenes subsp. streptozoticus,streptomyces achromogenes,False,True,False,True,True,True,152
taxon:28565|organism:talaromyces thermophilus,target_fungi,taxon_organism,1,28565,Talaromyces thermophilus,talaromyces thermophilus,False,False,False,False,False,False,0
taxon:28567|organism:talaromyces wortmannii (penicillium wortmannii),target_fungi,taxon_organism,3,28567,Talaromyces wortmannii (Penicillium wortmannii),talaromyces wortmannii,False,False,False,False,False,False,0
taxon:28576|organism:talaromyces variabilis (penicillium variabile),target_fungi,taxon_organism,4,28576,Talaromyces variabilis (Penicillium variabile),talaromyces variabilis,False,False,False,False,False,False,0
taxon:285|organism:comamonas testosteroni (pseudomonas testosteroni),target_bacteria,taxon_organism,43,285,Comamonas testosteroni (Pseudomonas testosteroni),comamonas testosteroni,True,True,True,True,True,True,164
taxon:286432|organism:aspergillus fumisynnematus,target_fungi,taxon_organism,1,286432,Aspergillus fumisynnematus,aspergillus fumisynnematus,False,False,False,False,False,False,0
taxon:286604|organism:streptococcus suis (strain 89/1591),target_bacteria,taxon_organism,1,286604,Streptococcus suis (strain 89/1591),streptococcus suis,False,True,True,True,True,True,184
taxon:2867405|organism:blumeria hordei (barley powdery mildew) (blumeria graminis f. sp. hordei),target_fungi,taxon_organism,2,2867405,Blumeria hordei (Barley powdery mildew) (Blumeria graminis f. sp. hordei),blumeria hordei,False,False,False,False,False,False,0
taxon:287752|organism:aurantimonas manganoxydans (strain atcc baa-1229 / dsm 21871 / si85-9a1),target_bacteria,taxon_organism,1,287752,Aurantimonas manganoxydans (strain ATCC BAA-1229 / DSM 21871 / SI85-9A1),aurantimonas manganoxydans,False,True,True,True,True,True,159
taxon:287|organism:pseudomonas aeruginosa,target_bacteria,taxon_organism,39,287,Pseudomonas aeruginosa,pseudomonas aeruginosa,True,True,True,True,True,True,219
taxon:288000|organism:bradyrhizobium sp. (strain btai1 / atcc baa-1182),target_bacteria,taxon_organism,174,288000,Bradyrhizobium sp. (strain BTAi1 / ATCC BAA-1182),bradyrhizobium sp.,False,False,False,False,False,True,0
taxon:28885|organism:hydrogenovibrio marinus,target_bacteria,taxon_organism,3,28885,Hydrogenovibrio marinus,hydrogenovibrio marinus,True,True,True,True,True,True,131
taxon:28896|organism:thermoanaerobacterium saccharolyticum,target_bacteria,taxon_organism,1,28896,Thermoanaerobacterium saccharolyticum,thermoanaerobacterium saccharolyticum,True,True,True,True,True,True,133
taxon:28985|organism:kluyveromyces lactis (yeast) (candida sphaerica),target_fungi,taxon_organism,1,28985,Kluyveromyces lactis (Yeast) (Candida sphaerica),kluyveromyces lactis,False,False,False,False,False,False,0
taxon:28995|organism:pleurotus pulmonarius (indian oyster mushroom),target_fungi,taxon_organism,2,28995,Pleurotus pulmonarius (Indian oyster mushroom),pleurotus pulmonarius,False,False,False,False,False,False,0
taxon:29001|organism:alternaria brassicicola (dark leaf spot agent),target_fungi,taxon_organism,3,29001,Alternaria brassicicola (Dark leaf spot agent),alternaria brassicicola,False,False,False,False,False,False,0
taxon:29003|organism:cercospora nicotianae (barn spot disease fungus),target_fungi,taxon_organism,3,29003,Cercospora nicotianae (Barn spot disease fungus),cercospora nicotianae,False,False,False,False,False,False,0
taxon:290318|organism:chlorobium phaeovibrioides (strain dsm 265 / 1930) (prosthecochloris vibrioformis (strain dsm 265)),target_bacteria,taxon_organism,130,290318,Chlorobium phaeovibrioides (strain DSM 265 / 1930) (Prosthecochloris vibrioformis (strain DSM 265)),chlorobium phaeovibrioides,False,False,False,False,False,True,0
taxon:290398|organism:chromohalobacter israelensis (strain atcc baa-138 / dsm 3043 / cip 106854 / ncimb 13768 / 1h11) (chromohalobacter salexigens),target_bacteria,taxon_organism,2,290398,Chromohalobacter israelensis (strain ATCC BAA-138 / DSM 3043 / CIP 106854 / NCIMB 13768 / 1H11) (Chromohalobacter salexigens),chromohalobacter israelensis,False,True,True,True,True,True,159
taxon:290399|organism:arthrobacter sp. (strain fb24),target_bacteria,taxon_organism,103,290399,Arthrobacter sp. (strain FB24),arthrobacter sp.,False,False,False,False,False,True,0
taxon:290400|organism:jannaschia sp. (strain ccs1),target_bacteria,taxon_organism,176,290400,Jannaschia sp. (strain CCS1),jannaschia sp.,False,False,False,False,False,True,0
taxon:290576|organism:colletotrichum lindemuthianum (bean anthracnose fungus) (glomerella lindemuthiana),target_fungi,taxon_organism,2,290576,Colletotrichum lindemuthianum (Bean anthracnose fungus) (Glomerella lindemuthiana),colletotrichum lindemuthianum,False,False,False,False,False,False,0
taxon:290|organism:afipia carboxydohydrogena (pseudomonas carboxydohydrogena),target_bacteria,taxon_organism,3,290,Afipia carboxydohydrogena (Pseudomonas carboxydohydrogena),afipia carboxydohydrogena,True,False,False,True,True,False,132
taxon:292414|organism:ruegeria sp. (strain tm1040) (silicibacter sp.),target_bacteria,taxon_organism,164,292414,Ruegeria sp. (strain TM1040) (Silicibacter sp.),ruegeria sp.,False,False,False,False,False,True,0
taxon:292566|organism:dactylococcopsis salina (myxobaktron salinum),target_bacteria,taxon_organism,1,292566,Dactylococcopsis salina (Myxobaktron salinum),dactylococcopsis salina,False,False,False,False,False,True,0
taxon:292800|organism:flavonifractor plautii (fusobacterium plautii),target_bacteria,taxon_organism,1,292800,Flavonifractor plautii (Fusobacterium plautii),flavonifractor plautii,True,True,True,True,True,True,171
taxon:292805|organism:wolbachia sp. subsp. brugia malayi (strain trs),target_bacteria,taxon_organism,96,292805,Wolbachia sp. subsp. Brugia malayi (strain TRS),wolbachia endosymbiont of brugia malayi,False,False,False,False,False,True,0
taxon:292913|organism:sphingopyxis sp. (strain 113p3),target_bacteria,taxon_organism,1,292913,Sphingopyxis sp. (strain 113P3),sphingopyxis sp.,False,False,False,False,False,True,0
taxon:29292|organism:pyrococcus abyssi,target_archaea,taxon_organism,1,29292,Pyrococcus abyssi,pyrococcus abyssi,True,True,True,True,True,True,133
taxon:292|organism:burkholderia cepacia (pseudomonas cepacia),target_bacteria,taxon_organism,27,292,Burkholderia cepacia (Pseudomonas cepacia),burkholderia cepacia,True,True,True,True,True,True,184
taxon:29301|organism:streptomyces arenae,target_bacteria,taxon_organism,8,29301,Streptomyces arenae,streptomyces arenae,True,True,True,True,True,False,26
taxon:29303|organism:streptantibioticus cattleyicolor (streptomyces cattleya),target_bacteria,taxon_organism,5,29303,Streptantibioticus cattleyicolor (Streptomyces cattleya),streptantibioticus cattleyicolor,True,True,True,True,True,True,156
taxon:29317|organism:actinomyces sp,target_bacteria,taxon_organism,1,29317,Actinomyces sp,actinomyces sp,False,False,False,False,False,False,0
taxon:29320|organism:paenarthrobacter nicotinovorans (arthrobacter nicotinovorans),target_bacteria,taxon_organism,19,29320,Paenarthrobacter nicotinovorans (Arthrobacter nicotinovorans),paenarthrobacter nicotinovorans,True,True,True,True,True,True,150
taxon:29323|organism:thermoanaerobacter brockii (thermoanaerobium brockii),target_bacteria,taxon_organism,4,29323,Thermoanaerobacter brockii (Thermoanaerobium brockii),thermoanaerobacter brockii,True,True,True,True,True,True,134
taxon:293382|organism:penicillium thymicola,target_fungi,taxon_organism,10,293382,Penicillium thymicola,penicillium thymicola,False,False,False,False,False,False,0
taxon:293387|organism:bacillus altitudinis,target_bacteria,taxon_organism,1,293387,Bacillus altitudinis,bacillus altitudinis,True,True,True,True,True,True,145
taxon:29339|organism:bacillus thuringiensis subsp. kurstaki,target_bacteria,taxon_organism,1,29339,Bacillus thuringiensis subsp. kurstaki,bacillus thuringiensis,False,True,False,True,True,True,174
taxon:29345|organism:sedimentibacter hydroxybenzoicus (clostridium hydroxybenzoicum),target_bacteria,taxon_organism,3,29345,Sedimentibacter hydroxybenzoicus (Clostridium hydroxybenzoicum),sedimentibacter hydroxybenzoicus,False,False,False,False,False,True,0
taxon:29347|organism:clostridium scindens (strain jcm 10418 / vpi 12708),target_bacteria,taxon_organism,8,29347,Clostridium scindens (strain JCM 10418 / VPI 12708),clostridium scindens,True,False,False,True,True,False,160
taxon:29369|organism:clostridium sardiniense (clostridium absonum),target_bacteria,taxon_organism,2,29369,Clostridium sardiniense (Clostridium absonum),clostridium sardiniense,True,True,True,True,True,True,142
taxon:29387|organism:staphylococcus sp,target_bacteria,taxon_organism,1,29387,Staphylococcus sp,staphylococcus sp,False,False,False,False,False,False,0
taxon:29397|organism:lactobacillus delbrueckii subsp. lactis,target_bacteria,taxon_organism,3,29397,Lactobacillus delbrueckii subsp. lactis,lactobacillus delbrueckii,False,True,False,True,True,True,180
taxon:293|organism:brevundimonas diminuta (pseudomonas diminuta),target_bacteria,taxon_organism,4,293,Brevundimonas diminuta (Pseudomonas diminuta),brevundimonas diminuta,True,True,True,True,True,True,169
taxon:29412|organism:anabaena sp. (strain l31),target_bacteria,taxon_organism,2,29412,Anabaena sp. (strain L31),anabaena sp.,False,False,False,False,False,True,0
taxon:29421|organism:nitrobacter vulgaris,target_bacteria,taxon_organism,3,29421,Nitrobacter vulgaris,nitrobacter vulgaris,True,True,True,True,True,True,135
taxon:29430|organism:acinetobacter haemolyticus,target_bacteria,taxon_organism,1,29430,Acinetobacter haemolyticus,acinetobacter haemolyticus,True,True,True,True,True,True,173
taxon:29434|organism:neisseria pharyngis,target_bacteria,taxon_organism,3,29434,Neisseria pharyngis,neisseria pharyngis,True,True,True,True,True,False,6
taxon:29438|organism:pseudomonas savastanoi (pseudomonas syringae pv. savastanoi),target_bacteria,taxon_organism,6,29438,Pseudomonas savastanoi (Pseudomonas syringae pv. savastanoi),pseudomonas savastanoi,True,True,True,True,True,True,158
taxon:29439|organism:pseudomonas sp. (strain 6g5),target_bacteria,taxon_organism,1,29439,Pseudomonas sp. (strain 6G5),pseudomonas sp.,False,False,False,False,False,False,0
taxon:29440|organism:pseudomonas sp. (strain ak-1),target_bacteria,taxon_organism,1,29440,Pseudomonas sp. (strain AK-1),pseudomonas sp.,False,False,False,False,False,False,0
taxon:29441|organism:pseudomonas sp. (strain ns671),target_bacteria,taxon_organism,1,29441,Pseudomonas sp. (strain NS671),pseudomonas sp.,False,False,False,False,False,False,0
taxon:29442|organism:pseudomonas tolaasii,target_bacteria,taxon_organism,2,29442,Pseudomonas tolaasii,pseudomonas tolaasii,True,True,True,True,True,True,145
taxon:29443|organism:paucimonas lemoignei (pseudomonas lemoignei),target_bacteria,taxon_organism,1,29443,Paucimonas lemoignei (Pseudomonas lemoignei),paucimonas lemoignei,True,True,True,True,True,False,154
taxon:29444|organism:xanthomonas campestris pv. cyanopsidis,target_bacteria,taxon_organism,1,29444,Xanthomonas campestris pv. cyanopsidis,xanthomonas campestris,False,True,False,True,True,True,160
taxon:29447|organism:xanthomonas albilineans,target_bacteria,taxon_organism,1,29447,Xanthomonas albilineans,xanthomonas albilineans,True,True,True,True,True,True,134
taxon:29448|organism:bradyrhizobium elkanii,target_bacteria,taxon_organism,1,29448,Bradyrhizobium elkanii,bradyrhizobium elkanii,True,True,True,True,True,True,152
taxon:29449|organism:rhizobium etli,target_bacteria,taxon_organism,7,29449,Rhizobium etli,rhizobium etli,False,False,False,False,False,True,0
taxon:29455|organism:deinonema sp,target_bacteria,taxon_organism,1,29455,Deinonema sp,deinonema sp,False,False,False,False,False,False,0
taxon:29466|organism:veillonella parvula (staphylococcus parvulus),target_bacteria,taxon_organism,5,29466,Veillonella parvula (Staphylococcus parvulus),veillonella parvula,True,True,True,True,True,True,174
taxon:29483|organism:yersinia aldovae,target_bacteria,taxon_organism,1,29483,Yersinia aldovae,yersinia aldovae,True,True,True,True,True,True,167
taxon:29484|organism:yersinia frederiksenii,target_bacteria,taxon_organism,1,29484,Yersinia frederiksenii,yersinia frederiksenii,True,True,True,True,True,True,176
taxon:29485|organism:yersinia rohdei,target_bacteria,taxon_organism,1,29485,Yersinia rohdei,yersinia rohdei,True,True,True,True,True,True,159
taxon:29486|organism:yersinia ruckeri,target_bacteria,taxon_organism,2,29486,Yersinia ruckeri,yersinia ruckeri,True,True,True,True,True,True,161
taxon:29488|organism:photorhabdus luminescens (xenorhabdus luminescens),target_bacteria,taxon_organism,9,29488,Photorhabdus luminescens (Xenorhabdus luminescens),photorhabdus luminescens,True,True,True,True,True,True,165
taxon:29494|organism:vibrio furnissii,target_bacteria,taxon_organism,2,29494,Vibrio furnissii,vibrio furnissii,True,True,True,True,True,True,163
taxon:29496|organism:vibrio sp. (strain 343),target_bacteria,taxon_organism,1,29496,Vibrio sp. (strain 343),vibrio sp.,False,False,False,False,False,False,0
taxon:294|organism:pseudomonas fluorescens,target_bacteria,taxon_organism,62,294,Pseudomonas fluorescens,pseudomonas fluorescens,True,True,True,True,True,True,199
taxon:29508|organism:leptospira meyeri,target_bacteria,taxon_organism,2,29508,Leptospira meyeri,leptospira meyeri,True,True,True,True,True,True,142
taxon:29518|organism:borreliella afzelii (borrelia afzelii),target_bacteria,taxon_organism,3,29518,Borreliella afzelii (Borrelia afzelii),borreliella afzelii,True,True,True,True,True,True,135
taxon:29539|organism:thermoleophilum album,target_bacteria,taxon_organism,1,29539,Thermoleophilum album,thermoleophilum album,True,True,True,True,True,False,131
taxon:29542|organism:syntrophotalea acetylenica (pelobacter acetylenicus),target_bacteria,taxon_organism,1,29542,Syntrophotalea acetylenica (Pelobacter acetylenicus),syntrophotalea acetylenica,True,True,True,True,True,True,135
taxon:29544|organism:azoarcus sp,target_bacteria,taxon_organism,1,29544,Azoarcus sp,azoarcus sp,False,False,False,False,False,False,0
taxon:29549|organism:rhodothermus marinus (rhodothermus obamensis),target_bacteria,taxon_organism,5,29549,Rhodothermus marinus (Rhodothermus obamensis),rhodothermus marinus,False,False,False,False,False,True,0
taxon:295838|organism:streptomyces rugosporus,target_bacteria,taxon_organism,3,295838,Streptomyces rugosporus,streptomyces rugosporus,False,False,False,False,False,False,0
taxon:296591|organism:polaromonas sp. (strain js666 / atcc baa-500),target_bacteria,taxon_organism,165,296591,Polaromonas sp. (strain JS666 / ATCC BAA-500),polaromonas sp.,False,False,False,False,False,False,0
taxon:296|organism:pseudomonas fragi,target_bacteria,taxon_organism,3,296,Pseudomonas fragi,pseudomonas fragi,True,True,True,True,True,True,160
taxon:297246|organism:legionella pneumophila (strain paris),target_bacteria,taxon_organism,189,297246,Legionella pneumophila (strain Paris),legionella pneumophila,False,True,True,True,True,True,179
taxon:297|organism:hydrogenophilus thermoluteolus (pseudomonas hydrogenothermophila),target_bacteria,taxon_organism,3,297,Hydrogenophilus thermoluteolus (Pseudomonas hydrogenothermophila),hydrogenophilus thermoluteolus,True,True,True,True,True,True,143
taxon:29829|organism:lipomyces starkeyi (oleaginous yeast),target_fungi,taxon_organism,2,29829,Lipomyces starkeyi (Oleaginous yeast),lipomyces starkeyi,False,False,False,False,False,False,0
taxon:29833|organism:hanseniaspora uvarum (yeast) (kloeckera apiculata),target_fungi,taxon_organism,1,29833,Hanseniaspora uvarum (Yeast) (Kloeckera apiculata),hanseniaspora uvarum,False,False,False,False,False,False,0
taxon:29856|organism:bionectria ochroleuca (gliocladium roseum),target_fungi,taxon_organism,1,29856,Bionectria ochroleuca (Gliocladium roseum),bionectria ochroleuca,False,False,False,False,False,False,0
taxon:298653|organism:parafrankia sp. (strain ean1pec),target_bacteria,taxon_organism,77,298653,Parafrankia sp. (strain EAN1pec),parafrankia sp.,False,False,False,False,False,True,0
taxon:29875|organism:hypocrea virens (gliocladium virens) (trichoderma virens),target_fungi,taxon_organism,1,29875,Hypocrea virens (Gliocladium virens) (Trichoderma virens),hypocrea virens,False,False,False,False,False,False,0
taxon:29883|organism:laccaria bicolor (bicoloured deceiver) (laccaria laccata var. bicolor),target_fungi,taxon_organism,1,29883,Laccaria bicolor (Bicoloured deceiver) (Laccaria laccata var. bicolor),laccaria bicolor,False,False,False,False,False,False,0
taxon:29892|organism:auricularia auricula-judae (judas ear fungus) (tremella auricula-judae),target_fungi,taxon_organism,1,29892,Auricularia auricula-judae (Judas ear fungus) (Tremella auricula-judae),auricularia auricula-judae,False,False,False,False,False,False,0
taxon:29898|organism:rhodotorula graminis (yeast),target_fungi,taxon_organism,1,29898,Rhodotorula graminis (Yeast),rhodotorula graminis,False,False,False,False,False,False,0
taxon:29916|organism:fusarium sp,target_fungi,taxon_organism,2,29916,Fusarium sp,fusarium sp,False,False,False,False,False,False,0
taxon:29917|organism:cladosporium cladosporioides,target_fungi,taxon_organism,1,29917,Cladosporium cladosporioides,cladosporium cladosporioides,False,False,False,False,False,False,0
taxon:29918|organism:davidiella tassiana (mycosphaerella tassiana) (cladosporium herbarum),target_fungi,taxon_organism,3,29918,Davidiella tassiana (Mycosphaerella tassiana) (Cladosporium herbarum),davidiella tassiana,False,False,False,False,False,False,0
taxon:29924|organism:mucor circinelloides f. lusitanicus (mucor racemosus var. lusitanicus),target_fungi,taxon_organism,11,29924,Mucor circinelloides f. lusitanicus (Mucor racemosus var. lusitanicus),mucor circinelloides,False,False,False,False,False,False,0
